routeid,nodeid,nodeno,nodeord,nodenm,gpslati,gpslong
GGB239000154,GGB239000435,44154,17,노루목고개,37.8672167,127.5213667
GGB239000154,GGB239000498,44911,18,이곡리,37.8728833,127.52205
GGB239000154,GGB239000436,44157,19,등무터,37.87385,127.5232333
GGB239000154,GGB239000096,44158,20,정미소,37.8763833,127.52835
GGB239000154,GGB239000300,44160,21,가골하촌,37.8766,127.5344167
GGB239000154,GGB239000437,44166,22,가골,37.8761833,127.5396833
GGB239000154,GGB239000438,44168,23,목동초등학교,37.8800167,127.54625
GGB239000154,GGB239000272,44576,24,목동터미널,37.8869167,127.5491167
GGB239000154,GGB239000271,44597,25,범바위,37.8900667,127.5470667
GGB239000154,GGB239000439,44352,26,제령리정미소,37.89415,127.5397333
GGB239000154,GGB239000063,44279,27,제령리마을회관앞,37.8952167,127.5333167
GGB239000154,GGB239000062,44462,28,제령리상촌,37.8965,127.5288333
GGB239000154,GGB239000442,44350,29,홍은교회앞,37.89935,127.52395
GGB239000154,GGB239000441,44351,30,제령리약수터,37.9014667,127.51785
GGB239000154,GGB239000061,44280,31,가둘기,37.9000667,127.5115833
GGB239000154,GGB239000845,44814,32,상가둘기,37.8958,127.50815
GGB239000154,GGB239000443,44505,33,백둔리입구,37.8989167,127.5040833
GGB239000154,GGB239000444,44504,34,오목벌,37.9106333,127.49445
GGB239000154,GGB239000445,44349,35,오목골,37.9182167,127.4964667
GGB239000154,GGB239000060,44281,36,대촌마을,37.9246667,127.4943833
GGB239000154,GGB239000059,44463,37,양지말,37.9301,127.49285
GGB239000154,GGB239000446,44348,38,명지산입구,37.9354667,127.4897333
GGB239000154,GGB239000447,44347,39,선바위,37.9393833,127.48765
GGB239000154,GGB239000058,44282,40,도솔천사,37.9421,127.4885
GGB239000154,GGB239000847,44815,41,소뉘골,37.9457333,127.4816833
GGB239000154,GGB239000642,44548,42,낡은터,37.9512333,127.4799167
GGB239000154,GGB239000057,44283,43,명지산참숯,37.9528667,127.4775667
GGB239000154,GGB239000056,44284,44,바깥말,37.9539833,127.4763667
GGB239000154,GGB239000055,44464,45,관청마을,37.9585167,127.47225
GGB239000154,GGB239000448,44503,46,미약골,37.9646333,127.4681333
GGB239000154,GGB239000449,44346,47,백자동유원지,37.9659167,127.4643667
GGB239000154,GGB239000450,44345,48,명화동삼거리,37.9694167,127.4589333
GGB239000154,GGB239000850,44817,49,명화동,37.9683833,127.4570667
GGB239000154,GGB239000852,44819,50,텃바위,37.9633,127.4521
GGB239000154,GGB239000025,44233,51,성관사,37.9638833,127.4488833
GGB239000154,GGB239000024,44471,52,소락개마을,37.9651,127.4443167
GGB239000154,GGB239000854,44821,53,적목공원묘지앞,37.9656,127.4324167
GGB239000154,GGB239000856,44647,54,논남교앞,37.9698,127.42725
GGB239000154,GGB239000023,44234,55,논남,37.9684667,127.4222833
GGB239000154,GGB239000874,44847,56,가는골,37.9675333,127.4186167
GGB239000154,GGB239000841,44804,57,강씨봉휴양림,37.9688,127.4133167
GGB239000154,GGB239000875,44848,58,가는골,37.96745,127.41865
GGB239000154,GGB239000873,44846,59,논남,37.9684,127.42235
GGB239000154,GGB239000855,44822,60,논남교앞,37.9697167,127.4272667
GGB239000154,GGB239000853,44820,61,적목공원묘지앞,37.9655833,127.4323
GGB239000154,GGB239000451,44359,62,소락개마을,37.965,127.4444167
GGB239000154,GGB239000452,44502,63,성관사,37.9638333,127.4487833
GGB239000154,GGB239000851,44818,64,텃바위,37.9631,127.4521333
GGB239000154,GGB239000849,44816,65,명화동,37.9683167,127.4571167
GGB239000154,GGB239000453,44358,66,명지분교,37.9705333,127.4553
GGB239000154,GGB239000054,44285,67,점말,37.9740833,127.45045
GGB239000154,GGB239000053,44286,68,가림마을,37.9766833,127.4438667
GGB239000154,GGB239000857,44823,69,솔둔지,37.98095,127.44685
GGB239000154,GGB239000052,44287,70,용수동종점,37.98685,127.4374667
GGB239000154,GGB277102008,,71,용수동종점(미정차),37.9832167,127.4417
GGB239000154,GGB239000858,44824,72,솔둔지,37.9808833,127.4467667
GGB239000154,GGB239000454,44501,73,가림마을,37.9767,127.4437
GGB239000154,GGB239000051,44465,74,점말,37.9739167,127.4503833
GGB239000154,GGB239000806,44936,75,명지분교,37.9704667,127.45535
GGB239000154,GGB239000049,44289,76,명화동삼거리,37.9694,127.45875
GGB239000154,GGB239000048,44217,77,백자동유원지,37.9657667,127.4644333
GGB239000154,GGB239000047,44466,78,미약골,37.9645167,127.4677333
GGB239000154,GGB239000046,44218,79,관청마을,37.9585333,127.4720167
GGB239000154,GGB239000455,44357,80,바깥말,37.9544167,127.4757833
GGB239000154,GGB239000456,44356,81,명지산참숯,37.9528333,127.4773167
GGB239000154,GGB239000045,44219,82,낡은터,37.9510833,127.4798667
GGB239000154,GGB239000848,44440,83,소뉘골,37.9458833,127.48115
GGB239000154,GGB239000457,44500,84,도솔천사,37.9421,127.4882833
GGB239000154,GGB239000044,44220,85,선바위,37.9393833,127.4873833
GGB239000154,GGB239000043,44467,86,명지산입구,37.9355,127.4894667
GGB239000154,GGB239000042,44221,87,양지말,37.9296833,127.49305
GGB239000154,GGB239000458,44355,88,대촌마을,37.9246667,127.4941667
GGB239000154,GGB239000041,44222,89,오목골,37.9182,127.49625
GGB239000154,GGB239000040,44223,90,오목벌,37.9106333,127.4942667
GGB239000154,GGB239000039,44198,91,백둔리입구,37.8989167,127.5039833
GGB239000154,GGB239000846,44193,92,상가둘기,37.89565,127.5080333
GGB239000154,GGB239000459,44354,93,가둘기,37.9000333,127.5117
GGB239000154,GGB239000038,44224,94,제령리약수터,37.9013833,127.5178667
GGB239000154,GGB239000037,44225,95,홍은교회앞,37.8992833,127.5238833
GGB239000154,GGB239000460,44541,96,제령리상촌,37.8964833,127.5287333
GGB239000154,GGB239000462,44353,97,제령리마을회관앞,37.8951167,127.5332333
GGB239000154,GGB239000036,44226,98,제령리하촌,37.8940833,127.53965
GGB239000154,GGB239000463,44540,99,범바위,37.8899833,127.5469667
GGB239000154,GGB239000270,44170,100,목동터미널,37.8868667,127.5489833
GGB239000154,GGB239000286,44167,101,목동초등학교,37.8800667,127.54615
GGB239000154,GGB239000285,44165,102,가골,37.8762667,127.5396667
GGB239000154,GGB239000464,44161,103,가골하촌,37.8766667,127.5343667
GGB239000154,GGB239000095,44159,104,정미소,37.8764833,127.5281667
GGB239000154,GGB239000094,44156,105,등무터,37.8739,127.5231167
GGB239000154,GGB239000493,44910,106,이곡리,37.8729333,127.5219667
GGB239000154,GGB239000093,44155,107,노루목고개,37.8672333,127.5213
GGB239000154,GGB239000092,44153,108,마장초교,37.85845,127.5160167
GGB239000154,GGB239000091,44140,109,송정,37.8568333,127.5087667
GGB239000154,GGB239000090,44134,110,마장1리,37.8535667,127.5062167
GGB239000154,GGB239000089,44131,111,엽광촌,37.8470667,127.50595
GGB239000154,GGB239000925,44871,112,부대앞,37.8426,127.5051833
GGB239000154,GGB239000088,44135,113,계량리,37.8407333,127.5062667
GGB239000154,GGB239000087,44263,114,읍내10리,37.8383833,127.5072833
GGB239000154,GGB239000573,44139,115,비행장,37.8368167,127.5089667
GGB239000154,GGB239000284,44141,116,보건소,37.8338333,127.5112833
GGB239000154,GGB239000283,44145,117,가평읍내주공아파트,37.83245,127.5119167
GGB239000154,GGB239000465,44148,118,가평군농협,37.82915,127.51395
GGB239000154,GGB239000282,44613,119,가평터미널,37.8246333,127.5153333
GGB239000154,GGB239000316,44483,120,가평오거리,37.81975,127.5139
GGB239000154,GGB239000540,44214,121,가평고등학교,37.8178667,127.5144333
GGB239000154,GGB239000941,44941,122,가평역사거리,37.8151,127.5138667
GGB239000154,GGB239000818,44779,123,가평역,37.8137833,127.5112
GGB239000156,GGB239000621,44127,1,설악터미널,37.67755,127.4877
GGB239000156,GGB239000504,44335,2,설악5일시장,37.6771667,127.4921667
GGB239000156,GGB239000338,44008,3,설악축협,37.6768333,127.4940333
GGB239000156,GGB239000505,44528,4,산포마을,37.67495,127.5005167
GGB239000156,GGB239000369,44317,5,창의리,37.6698,127.5073
GGB239000156,GGB239000368,44515,6,창말입구,37.6690333,127.51295
GGB239000156,GGB239000868,44844,7,벌미마을,37.6669833,127.5145333
GGB239000156,GGB239000411,44301,8,위곡3리,37.6591167,127.5167167
GGB239000156,GGB239000410,44302,9,위곡3리회관,37.6558667,127.51665
GGB239000156,GGB239000388,44512,10,한글마을,37.6489667,127.5185167
GGB239000156,GGB239000984,44984,11,노비따스학교,37.6425333,127.5208
GGB239000156,GGB239000640,44549,12,은혜마을.사랑마을,37.6389167,127.5134167
GGB239000156,GGB239000641,44431,13,구정마을,37.6316,127.5092167
GGB239000156,GGB239000740,44929,14,경골마을입구,37.6247333,127.5141833
GGB239000156,GGB239000409,44508,15,동면,37.6222333,127.5155
GGB239000156,GGB239000408,44303,16,설곡회관,37.6210667,127.51955
GGB239000156,GGB239000407,44304,17,소설마을,37.6181833,127.52555
GGB239000156,GGB239000944,44944,18,용수골,37.6168,127.5272
GGB239000156,GGB239000999,44999,19,성곡마을,37.6166833,127.53625
GGB239000156,GGB239000986,44986,20,생명의빛홈타운,37.6236667,127.5488833
GGB239000156,GGB239000406,44583,21,성곡마을,37.61685,127.5363833
GGB239000156,GGB239000945,44945,22,용수골,37.61685,127.5272167
GGB239000156,GGB239000405,44509,23,소설마을,37.6182333,127.5255667
GGB239000156,GGB239000404,44305,24,설곡회관,37.6211333,127.51955
GGB239000156,GGB239000403,44306,25,동면마을,37.6223333,127.5155167
GGB239000156,GGB239000719,44928,26,경골마을입구,37.6247667,127.5142667
GGB239000156,GGB239000415,44298,27,구정마을,37.6315333,127.5093333
GGB239000156,GGB239000414,44299,28,은혜마을.사랑마을,37.63885,127.5135
GGB239000156,GGB239000985,44985,29,노비따스학교,37.6425167,127.5208833
GGB239000156,GGB239000614,44554,30,한글마을,37.6491,127.5185333
GGB239000156,GGB239000639,44432,31,위곡3리회관,37.6559167,127.51685
GGB239000156,GGB239000412,44300,32,위곡3리,37.6591833,127.5168167
GGB239000156,GGB239000867,44843,33,벌미마을,37.667,127.5145833
GGB239000156,GGB239000830,44834,34,창말입구,37.6690667,127.51325
GGB239000156,GGB239000362,44322,35,창의리,37.66995,127.5072333
GGB239000156,GGB239000361,44323,36,신포마을,37.6749667,127.50065
GGB239000156,GGB239000697,44708,37,설악축협,37.6770167,127.49395
GGB239000156,GGB239000381,44314,38,설악5일시장,37.6772,127.4925167
GGB239000156,GGB239000621,44127,39,설악터미널,37.67755,127.4877
GGB239000157,GGB239000738,44702,1,청평터미널,37.73825,127.4206833
GGB239000157,GGB277101634,,2,청평윗삼거리(미정차),37.7402667,127.4224333
GGB239000157,GGB239000916,44888,3,청평중학교.면사무소,37.7414,127.4245
GGB239000157,GGB239000902,44097,4,청평역,37.7366833,127.4274333
GGB239000157,GGB239000924,44870,5,안전유원지,37.7335333,127.4233833
GGB239000157,GGB239000812,44787,6,청평5일시장,37.7342167,127.4161167
GGB239000157,GGB239000608,44076,7,로얄아파트,37.73245,127.4127667
GGB239000157,GGB239000710,44701,8,청평고등학교,37.7309667,127.4139333
GGB239000157,GGB239000532,44602,9,청평8리마을회관,37.7329833,127.4149833
GGB239000157,GGB239000533,44646,10,팔각정,37.7282,127.4072
GGB239000157,GGB239000223,44059,11,윗소돌말,37.7263,127.4067167
GGB239000157,GGB239000222,44054,12,소돌마을,37.7209167,127.4029833
GGB239000157,GGB239000221,44049,13,중앙기도원,37.70915,127.3938167
GGB239000157,GGB239000220,44041,14,원대성리,37.6967167,127.3836333
GGB239000157,GGB239000219,44039,15,관터마을,37.6901667,127.3806167
GGB239000157,GGB239000218,44037,16,대성리역,37.68385,127.3783833
GGB239000157,GGB239000217,44031,17,대성리MT장,37.6810667,127.3776
GGB239000157,GGB239000736,44705,18,대성리,37.6807,127.3758667
GGB239000157,GGB239000734,44714,19,수련원앞,37.68375,127.3732833
GGB239000157,GGB239000732,44712,20,대성리MT마을,37.6860167,127.3690333
GGB239000157,GGB239000730,44710,21,대성리계곡,37.6897333,127.3678
GGB239000157,GGB222001101,23857,22,정지문,37.6926167,127.3687333
GGB239000157,GGB239000534,44399,23,송천리,37.6939833,127.364
GGB239000157,GGB277102144,,24,입석리(미정차),37.6949333,127.35775
GGB239000157,GGB277102145,,25,대성리(미정차),37.69385,127.3637
GGB239000157,GGB222001100,23858,26,정지문,37.6924667,127.36855
GGB239000157,GGB239000729,44709,27,대성리계곡,37.6899,127.36775
GGB239000157,GGB239000731,44711,28,대성리MT마을,37.6859833,127.3688333
GGB239000157,GGB239000733,44713,29,수련원앞,37.6836167,127.3732
GGB239000157,GGB239000735,44706,30,대성리,37.6806333,127.37575
GGB239000157,GGB239000216,44033,31,대성리MT장,37.6813333,127.3779333
GGB239000157,GGB239000215,44038,32,대성리역,37.6842333,127.3787333
GGB239000157,GGB239000214,44040,33,채석장,37.69035,127.3809167
GGB239000157,GGB239000507,44042,34,원대성리,37.6965833,127.3838667
GGB239000157,GGB239000213,44050,35,중앙기도원,37.7092,127.39435
GGB239000157,GGB239000535,44053,36,한얼산기도원,37.7196667,127.4030667
GGB239000157,GGB239000212,44063,37,대성1리,37.72435,127.4083667
GGB239000157,GGB239000536,44064,38,팔각정,37.7289667,127.40905
GGB239000157,GGB239000710,44701,39,청평고등학교,37.7309667,127.4139333
GGB239000157,GGB239000532,44602,40,청평8리마을회관,37.7329833,127.4149833
GGB239000157,GGB239000886,44850,41,청평5일시장,37.7341667,127.4160833
GGB239000157,GGB239000500,44529,42,안전유원지,37.73345,127.4234
GGB239000157,GGB239000903,44069,43,청평역,37.7361833,127.4268167
GGB239000157,GGB239000917,44889,44,청평중학교.면사무소,37.7415167,127.4246
GGB239000157,GGB239000210,44077,45,청평터미널,37.7381667,127.4205667
GGB239000158,GGB239000210,44077,1,청평터미널,37.7381667,127.4205667
GGB239000158,GGB277101900,,2,청평역1로(미정차),37.7372167,127.4229167
GGB239000158,GGB239000903,44069,3,청평역,37.7361833,127.4268167
GGB239000158,GGB239000917,44889,4,청평중학교.면사무소,37.7415167,127.4246
GGB239000158,GGB239000489,44087,5,검문소,37.7472833,127.4281167
GGB239000158,GGB239000207,44080,6,청평산장호텔,37.74925,127.4213667
GGB239000158,GGB239000490,44072,7,비둘기산장,37.7559,127.4146833
GGB239000158,GGB239000491,44066,8,산장국민관광지,37.7554333,127.41015
GGB239000158,GGB239000492,44058,9,다원리,37.7540667,127.4060667
GGB239000158,GGB239000206,44573,10,가평사계절썰매장,37.7576167,127.4031833
GGB239000158,GGB239000005,44051,11,구정동입구,37.7577667,127.39675
GGB239000158,GGB239000205,44046,12,덕현리,37.7624,127.3936833
GGB239000158,GGB239000204,44044,13,함명학원,37.7684167,127.3848667
GGB239000158,GGB239000203,44034,14,서대마을,37.7719167,127.3780333
GGB239000158,GGB239000202,44028,15,임초리,37.7739833,127.3718833
GGB239000158,GGB239000521,44026,16,개누리고개,37.7792333,127.3703667
GGB239000158,GGB239000201,44024,17,항사리,37.7927333,127.3667833
GGB239000158,GGB239000200,44022,18,보람어린이집,37.7968167,127.3654167
GGB239000158,GGB239000164,44582,19,연하리,37.8054,127.35595
GGB239000158,GGB239000001,44018,20,꿈에그린아파트,37.8090167,127.3529833
GGB239000158,GGB239000199,44575,21,연등벌,37.8116,127.35165
GGB239000158,GGB239000198,44015,22,조종중고교앞,37.81425,127.35015
GGB239000158,GGB239000686,44174,23,현리터미널,37.8179333,127.3486167
GGB239000158,GGB239001003,66004,24,보송볼링장,37.8196,127.3506
GGB239000158,GGB239000992,44992,25,현7리마을회관,37.822,127.3498833
GGB239000158,GGB239000134,44632,26,안곡사거리,37.82765,127.3477333
GGB239000158,GGB239000755,44537,27,안곡마을,37.8318667,127.3452833
GGB239000158,GGB239000977,44977,28,여단앞,37.8341833,127.34455
GGB239000158,GGB239000133,44638,29,신상1리회관,37.8387333,127.35345
GGB239000158,GGB239000666,44434,30,신상교.산월랑입구,37.84425,127.35615
GGB239000158,GGB239000132,44450,31,신상2리회관,37.8477833,127.35545
GGB239000158,GGB239000472,44370,32,양추,37.8524333,127.3560833
GGB239000158,GGB239000131,44244,33,아래석거리,37.8579667,127.3559333
GGB239000158,GGB239000130,44245,34,만나교회,37.8606,127.3504167
GGB239000158,GGB239000473,44369,35,운악산.현등사입구,37.8645833,127.3502167
GGB239000158,GGB239000474,44368,36,와곡,37.868,127.3546167
GGB239000158,GGB239000475,44536,37,노체.꽃동네입구,37.8744,127.3577667
GGB239000158,GGB239000129,44246,38,노체2교앞,37.8793167,127.3600167
GGB239000158,GGB239000128,44451,39,구운악분교,37.8816333,127.3621333
GGB239000158,GGB239000127,44247,40,우무골,37.88655,127.3652667
GGB239000158,GGB239000476,44367,41,행정마을,37.8962,127.369
GGB239000158,GGB239000126,44248,42,상판리회관,37.9013833,127.3729333
GGB239000158,GGB239000824,44793,43,절골,37.90285,127.3758167
GGB239000158,GGB239000477,44366,44,샘말,37.90505,127.3794333
GGB239000158,GGB239000825,44398,45,새번동,37.91095,127.3821667
GGB239000158,GGB239000125,44249,46,장재울,37.9135167,127.38325
GGB239000158,GGB239000828,44420,47,보아귀골,37.9152333,127.388
GGB239000158,GGB239000124,44452,48,다락터,37.9195,127.3905667
GGB239000158,GGB239000123,44047,49,귀목종점,37.9225667,127.3933833
GGB239000158,GGB239000478,44535,50,다락터,37.91955,127.3904167
GGB239000158,GGB239000827,44722,51,보아귀골,37.9152667,127.3879167
GGB239000158,GGB239000479,44365,52,장재울,37.9136167,127.3834833
GGB239000158,GGB239000826,44202,53,새번동,37.911,127.3820333
GGB239000158,GGB239000122,44250,54,샘말,37.9050833,127.3793667
